1,1,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,2,4,37990,37987,37992,195556,116670,50.0,0.86
1,1,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,37990,37991,37988,0,0,0.0,0.27
1,1,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,4,1,2,37988,37992,37988,215422,124366,50.0,0.87
1,1,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,155,159,157,37965,37965,37967,15479202,8828622,50.0,0.87
0,1,1,FALSE,TRUE,1,FALSE,TRUE,FALSE,831,830,830,37866,37863,37866,82745729,45450702,50.0,0.88
0,1,1,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0.0,0.0
0,1,1,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0.0,0.0
0,1,1,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0.0,0.0
0,1,1,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0.0,0.0
0,1,1,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0.0,0.0
0,1,1,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0.0,0.0
